id_pedido,id_cliente,data_pedido,valor_total,id_produto_associado,nome_cliente,email_cliente,pais,id_produto,produto_associado_nome,produto_associado_categoria,produto_associado_preco
1656,3330,2023-11-22,4628.35,197,Cliente 3330,cliente3330@exemplo.com,México,197,Produto 197,Eletrônicos,94.61
1657,2825,2023-01-16,579.68,72,Cliente 2825,cliente2825@exemplo.com,Colômbia,72,Produto 72,Esportes,282.13
1658,2954,2023-12-16,1544.82,1000,Cliente 2954,cliente2954@exemplo.com,Peru,1000,Produto 1000,Alimentos,375.34
1659,41,2023-09-15,4382.66,684,Cliente 41,cliente41@exemplo.com,Argentina,684,Produto 684,Eletrônicos,217.99
1660,2576,2024-05-22,3155.79,854,Cliente 2576,cliente2576@exemplo.com,Portugal,854,Produto 854,Livros,612.52
1661,4138,2024-04-22,3983.11,540,Cliente 4138,cliente4138@exemplo.com,Portugal,540,Produto 540,Eletrônicos,924.15
1662,2859,2023-06-11,2288.73,807,Cliente 2859,cliente2859@exemplo.com,México,807,Produto 807,Eletrônicos,301.62
1663,185,2024-07-09,4438.4,997,Cliente 185,cliente185@exemplo.com,EUA,997,Produto 997,Esportes,842.14
1664,258,2023-10-09,4956.31,349,Cliente 258,cliente258@exemplo.com,EUA,349,Produto 349,Roupas,889.51
1665,3434,2023-03-20,3657.3,204,Cliente 3434,cliente3434@exemplo.com,Brasil,204,Produto 204,Brinquedos,737.69
1666,2668,2024-10-30,4691.95,112,Cliente 2668,cliente2668@exemplo.com,Colômbia,112,Produto 112,Roupas,804.91
1667,2707,2023-05-23,1099.94,55,Cliente 2707,cliente2707@exemplo.com,Portugal,55,Produto 55,Alimentos,930.72
1668,4690,2024-12-01,3169.89,973,Cliente 4690,cliente4690@exemplo.com,Portugal,973,Produto 973,Esportes,332.29
1669,4239,2023-09-01,2525.57,51,Cliente 4239,cliente4239@exemplo.com,Colômbia,51,Produto 51,Livros,890.82
1670,3874,2023-01-07,1185.13,55,Cliente 3874,cliente3874@exemplo.com,Chile,55,Produto 55,Alimentos,930.72
1671,2291,2024-10-07,3511.92,950,Cliente 2291,cliente2291@exemplo.com,Espanha,950,Produto 950,Alimentos,430.38
1672,3666,2023-05-06,4017.45,330,Cliente 3666,cliente3666@exemplo.com,Argentina,330,Produto 330,Brinquedos,149.24
1673,4944,2023-11-13,4919.59,889,Cliente 4944,cliente4944@exemplo.com,Brasil,889,Produto 889,Roupas,615.05
1674,4704,2024-05-14,1170.69,98,Cliente 4704,cliente4704@exemplo.com,Brasil,98,Produto 98,Beleza,192.15
1675,3066,2024-07-10,4727.76,755,Cliente 3066,cliente3066@exemplo.com,Peru,755,Produto 755,Artigos para Casa,90.07
1676,2798,2023-03-16,491.63,654,Cliente 2798,cliente2798@exemplo.com,Colômbia,654,Produto 654,Alimentos,504.73
1677,47,2024-01-17,4449.0,824,Cliente 47,cliente47@exemplo.com,Chile,824,Produto 824,Brinquedos,885.8
1678,197,2023-10-29,4804.38,366,Cliente 197,cliente197@exemplo.com,México,366,Produto 366,Alimentos,811.7
1679,4496,2024-10-23,2547.39,248,Cliente 4496,cliente4496@exemplo.com,Portugal,248,Produto 248,Artigos para Casa,241.72
1680,1431,2023-10-19,951.33,156,Cliente 1431,cliente1431@exemplo.com,Espanha,156,Produto 156,Livros,941.67
1681,1318,2024-04-13,2684.54,187,Cliente 1318,cliente1318@exemplo.com,Colômbia,187,Produto 187,Brinquedos,837.25
1682,4617,2024-06-23,4525.8,238,Cliente 4617,cliente4617@exemplo.com,Canadá,238,Produto 238,Roupas,670.07
1683,3041,2024-10-03,1455.86,545,Cliente 3041,cliente3041@exemplo.com,EUA,545,Produto 545,Roupas,162.91
1684,2740,2023-12-18,3231.1,549,Cliente 2740,cliente2740@exemplo.com,Argentina,549,Produto 549,Artigos para Casa,147.9
1685,4813,2024-10-17,1796.82,270,Cliente 4813,cliente4813@exemplo.com,Colômbia,270,Produto 270,Livros,730.94
1686,3726,2023-07-29,4009.52,188,Cliente 3726,cliente3726@exemplo.com,Canadá,188,Produto 188,Beleza,589.5
1687,2515,2024-06-25,3277.38,315,Cliente 2515,cliente2515@exemplo.com,Argentina,315,Produto 315,Beleza,749.09
1688,1446,2023-10-07,4407.04,80,Cliente 1446,cliente1446@exemplo.com,Espanha,80,Produto 80,Beleza,612.97
1689,335,2023-12-17,2174.44,138,Cliente 335,cliente335@exemplo.com,Portugal,138,Produto 138,Eletrônicos,273.41
1690,4049,2024-06-05,3301.82,274,Cliente 4049,cliente4049@exemplo.com,Colômbia,274,Produto 274,Beleza,947.65
1691,3409,2023-04-07,1064.78,190,Cliente 3409,cliente3409@exemplo.com,Peru,190,Produto 190,Alimentos,808.37
1692,1756,2024-01-13,1586.14,305,Cliente 1756,cliente1756@exemplo.com,Colômbia,305,Produto 305,Beleza,319.47
1693,1153,2024-05-01,667.93,732,Cliente 1153,cliente1153@exemplo.com,México,732,Produto 732,Alimentos,277.25
1694,1599,2023-01-31,108.29,650,Cliente 1599,cliente1599@exemplo.com,Canadá,650,Produto 650,Livros,521.0
1695,581,2024-01-15,4674.31,5,Cliente 581,cliente581@exemplo.com,Portugal,5,Produto 5,Roupas,226.79
1696,820,2024-08-12,1211.32,907,Cliente 820,cliente820@exemplo.com,Chile,907,Produto 907,Esportes,324.55
1697,3140,2023-01-24,1975.65,264,Cliente 3140,cliente3140@exemplo.com,EUA,264,Produto 264,Beleza,102.88
1698,4814,2023-02-08,1109.54,34,Cliente 4814,cliente4814@exemplo.com,Espanha,34,Produto 34,Brinquedos,141.49
1699,1095,2023-02-10,748.05,460,Cliente 1095,cliente1095@exemplo.com,Chile,460,Produto 460,Esportes,972.77
1700,1289,2024-10-20,4107.88,765,Cliente 1289,cliente1289@exemplo.com,EUA,765,Produto 765,Livros,196.98
1701,1689,2024-11-28,2852.85,675,Cliente 1689,cliente1689@exemplo.com,Brasil,675,Produto 675,Alimentos,894.34
1702,816,2024-10-11,3353.79,664,Cliente 816,cliente816@exemplo.com,Espanha,664,Produto 664,Eletrônicos,563.17
1703,431,2024-07-15,848.23,978,Cliente 431,cliente431@exemplo.com,Canadá,978,Produto 978,Esportes,971.94
1704,2653,2023-06-15,54.75,818,Cliente 2653,cliente2653@exemplo.com,Portugal,818,Produto 818,Artigos para Casa,328.98
1705,1478,2024-03-31,3059.39,448,Cliente 1478,cliente1478@exemplo.com,Canadá,448,Produto 448,Beleza,47.95
1706,3592,2023-08-19,124.85,539,Cliente 3592,cliente3592@exemplo.com,Argentina,539,Produto 539,Eletrônicos,495.43
1707,1214,2024-10-20,289.9,136,Cliente 1214,cliente1214@exemplo.com,Colômbia,136,Produto 136,Artigos para Casa,137.68
1708,4133,2023-11-05,3127.64,111,Cliente 4133,cliente4133@exemplo.com,Colômbia,111,Produto 111,Brinquedos,165.3
1709,379,2024-04-26,73.39,882,Cliente 379,cliente379@exemplo.com,EUA,882,Produto 882,Beleza,874.73
1710,377,2023-05-02,4401.57,123,Cliente 377,cliente377@exemplo.com,Espanha,123,Produto 123,Esportes,684.02
1711,1065,2023-02-25,4326.75,841,Cliente 1065,cliente1065@exemplo.com,Portugal,841,Produto 841,Eletrônicos,874.22
1712,4069,2023-03-15,2430.07,648,Cliente 4069,cliente4069@exemplo.com,EUA,648,Produto 648,Livros,96.89
1713,4672,2023-10-09,4321.84,317,Cliente 4672,cliente4672@exemplo.com,Portugal,317,Produto 317,Artigos para Casa,764.13
1714,4287,2024-07-18,666.52,71,Cliente 4287,cliente4287@exemplo.com,Brasil,71,Produto 71,Beleza,211.05
1715,2753,2024-03-09,479.68,749,Cliente 2753,cliente2753@exemplo.com,EUA,749,Produto 749,Artigos para Casa,994.29
1716,4418,2024-09-02,690.94,571,Cliente 4418,cliente4418@exemplo.com,Peru,571,Produto 571,Brinquedos,141.07
1717,2936,2024-10-10,42.92,18,Cliente 2936,cliente2936@exemplo.com,Colômbia,18,Produto 18,Artigos para Casa,143.59
1718,889,2024-03-02,4358.26,383,Cliente 889,cliente889@exemplo.com,EUA,383,Produto 383,Alimentos,126.24
1719,4991,2023-09-11,245.02,977,Cliente 4991,cliente4991@exemplo.com,Colômbia,977,Produto 977,Roupas,125.74
1720,1995,2023-09-24,1105.25,671,Cliente 1995,cliente1995@exemplo.com,Peru,671,Produto 671,Beleza,557.37
1721,3612,2024-10-09,4126.78,335,Cliente 3612,cliente3612@exemplo.com,Canadá,335,Produto 335,Brinquedos,877.6
1722,4149,2023-02-08,4612.29,908,Cliente 4149,cliente4149@exemplo.com,Brasil,908,Produto 908,Eletrônicos,768.14
1723,489,2023-02-14,2080.59,223,Cliente 489,cliente489@exemplo.com,EUA,223,Produto 223,Artigos para Casa,991.02
1724,2514,2023-07-21,1956.74,619,Cliente 2514,cliente2514@exemplo.com,Chile,619,Produto 619,Alimentos,721.27
1725,903,2024-09-24,717.44,607,Cliente 903,cliente903@exemplo.com,Colômbia,607,Produto 607,Alimentos,946.47
1726,2700,2023-01-18,4016.85,216,Cliente 2700,cliente2700@exemplo.com,Espanha,216,Produto 216,Livros,731.28
1727,4652,2024-05-31,1351.87,47,Cliente 4652,cliente4652@exemplo.com,Brasil,47,Produto 47,Roupas,359.93
1728,4956,2023-07-20,1555.97,239,Cliente 4956,cliente4956@exemplo.com,Espanha,239,Produto 239,Roupas,380.36
1729,2799,2024-05-16,126.58,762,Cliente 2799,cliente2799@exemplo.com,Brasil,762,Produto 762,Beleza,147.2
1730,4308,2024-11-21,3291.32,101,Cliente 4308,cliente4308@exemplo.com,México,101,Produto 101,Eletrônicos,780.8
1731,3414,2023-12-20,324.68,221,Cliente 3414,cliente3414@exemplo.com,Canadá,221,Produto 221,Esportes,490.46
1732,1535,2024-01-29,4933.89,783,Cliente 1535,cliente1535@exemplo.com,EUA,783,Produto 783,Beleza,103.9
1733,3483,2024-08-14,1406.09,577,Cliente 3483,cliente3483@exemplo.com,Chile,577,Produto 577,Esportes,867.05
1734,4589,2023-01-27,3124.3,328,Cliente 4589,cliente4589@exemplo.com,Canadá,328,Produto 328,Livros,369.84
1735,1962,2024-09-29,3100.58,924,Cliente 1962,cliente1962@exemplo.com,Canadá,924,Produto 924,Brinquedos,397.38
1736,1568,2024-04-08,4396.48,214,Cliente 1568,cliente1568@exemplo.com,Colômbia,214,Produto 214,Esportes,474.24
1737,2776,2024-12-04,4517.4,281,Cliente 2776,cliente2776@exemplo.com,Espanha,281,Produto 281,Artigos para Casa,328.71
1738,1133,2024-01-20,4843.18,585,Cliente 1133,cliente1133@exemplo.com,EUA,585,Produto 585,Beleza,931.32
1739,2033,2023-07-26,363.96,673,Cliente 2033,cliente2033@exemplo.com,Chile,673,Produto 673,Alimentos,339.05
1740,3580,2024-05-22,4118.47,411,Cliente 3580,cliente3580@exemplo.com,México,411,Produto 411,Artigos para Casa,898.42
1741,2704,2023-09-18,1291.15,46,Cliente 2704,cliente2704@exemplo.com,Portugal,46,Produto 46,Roupas,719.89
1742,1015,2023-03-17,4977.94,461,Cliente 1015,cliente1015@exemplo.com,Peru,461,Produto 461,Livros,599.09
1743,276,2024-03-11,233.56,875,Cliente 276,cliente276@exemplo.com,Chile,875,Produto 875,Alimentos,110.18
1744,2582,2023-05-08,2337.92,988,Cliente 2582,cliente2582@exemplo.com,Brasil,988,Produto 988,Beleza,598.96
1745,3300,2023-09-03,533.42,294,Cliente 3300,cliente3300@exemplo.com,Argentina,294,Produto 294,Alimentos,655.1
1746,688,2024-02-22,594.17,725,Cliente 688,cliente688@exemplo.com,Colômbia,725,Produto 725,Eletrônicos,306.64
1747,4049,2023-06-29,1858.5,558,Cliente 4049,cliente4049@exemplo.com,Colômbia,558,Produto 558,Roupas,350.92
1748,4952,2024-06-01,3278.15,206,Cliente 4952,cliente4952@exemplo.com,Brasil,206,Produto 206,Livros,322.39
1749,4770,2023-01-27,1504.75,786,Cliente 4770,cliente4770@exemplo.com,Brasil,786,Produto 786,Livros,580.53
1750,2942,2023-07-03,3928.24,696,Cliente 2942,cliente2942@exemplo.com,Peru,696,Produto 696,Brinquedos,98.4
1751,837,2024-01-07,3948.53,116,Cliente 837,cliente837@exemplo.com,Portugal,116,Produto 116,Brinquedos,251.42
1752,3626,2024-02-04,4344.98,771,Cliente 3626,cliente3626@exemplo.com,Peru,771,Produto 771,Brinquedos,297.06
1753,3568,2024-04-02,3645.26,280,Cliente 3568,cliente3568@exemplo.com,EUA,280,Produto 280,Livros,806.41
1754,3980,2024-03-22,4870.6,875,Cliente 3980,cliente3980@exemplo.com,Brasil,875,Produto 875,Alimentos,110.18
1755,2020,2023-05-06,2833.16,328,Cliente 2020,cliente2020@exemplo.com,EUA,328,Produto 328,Livros,369.84
1756,1052,2024-08-17,3047.97,3,Cliente 1052,cliente1052@exemplo.com,Espanha,3,Produto 3,Esportes,620.56
1757,4363,2024-11-29,3984.26,371,Cliente 4363,cliente4363@exemplo.com,Brasil,371,Produto 371,Esportes,619.59
1758,2645,2023-05-30,286.81,838,Cliente 2645,cliente2645@exemplo.com,Argentina,838,Produto 838,Alimentos,63.48
1759,2349,2023-08-29,644.94,509,Cliente 2349,cliente2349@exemplo.com,Chile,509,Produto 509,Eletrônicos,224.86
1760,1181,2024-04-11,1656.26,182,Cliente 1181,cliente1181@exemplo.com,Chile,182,Produto 182,Artigos para Casa,334.71
1761,1069,2023-11-29,4970.55,826,Cliente 1069,cliente1069@exemplo.com,Portugal,826,Produto 826,Eletrônicos,310.44
1762,2392,2023-03-19,361.93,934,Cliente 2392,cliente2392@exemplo.com,México,934,Produto 934,Beleza,424.25
1763,3810,2023-03-03,3095.06,674,Cliente 3810,cliente3810@exemplo.com,Canadá,674,Produto 674,Alimentos,725.42
1764,244,2024-12-30,4729.73,666,Cliente 244,cliente244@exemplo.com,Brasil,666,Produto 666,Artigos para Casa,816.6
1765,505,2023-08-25,3709.88,375,Cliente 505,cliente505@exemplo.com,Peru,375,Produto 375,Esportes,472.65
1766,525,2023-08-20,1993.36,947,Cliente 525,cliente525@exemplo.com,México,947,Produto 947,Beleza,15.21
1767,3890,2024-05-11,3590.32,91,Cliente 3890,cliente3890@exemplo.com,Espanha,91,Produto 91,Alimentos,17.09
1768,3376,2023-01-13,4170.63,288,Cliente 3376,cliente3376@exemplo.com,Argentina,288,Produto 288,Brinquedos,880.66
1769,3267,2023-09-28,4266.02,888,Cliente 3267,cliente3267@exemplo.com,Espanha,888,Produto 888,Alimentos,426.97
1770,1367,2024-11-02,1253.88,65,Cliente 1367,cliente1367@exemplo.com,Canadá,65,Produto 65,Artigos para Casa,58.7
1771,4368,2024-01-08,1051.04,855,Cliente 4368,cliente4368@exemplo.com,Chile,855,Produto 855,Livros,157.18
1772,1261,2024-09-21,178.66,971,Cliente 1261,cliente1261@exemplo.com,México,971,Produto 971,Brinquedos,279.56
1773,2543,2024-06-21,540.33,77,Cliente 2543,cliente2543@exemplo.com,EUA,77,Produto 77,Brinquedos,55.65
1774,4326,2023-07-27,600.2,422,Cliente 4326,cliente4326@exemplo.com,México,422,Produto 422,Roupas,173.78
1775,2362,2023-02-20,4897.13,932,Cliente 2362,cliente2362@exemplo.com,Argentina,932,Produto 932,Eletrônicos,810.26
1776,1397,2023-09-01,2835.21,557,Cliente 1397,cliente1397@exemplo.com,Portugal,557,Produto 557,Eletrônicos,394.56
1777,2167,2024-10-26,1341.51,220,Cliente 2167,cliente2167@exemplo.com,EUA,220,Produto 220,Eletrônicos,178.29
1778,3679,2024-08-18,3774.99,732,Cliente 3679,cliente3679@exemplo.com,Argentina,732,Produto 732,Alimentos,277.25
1779,3176,2023-04-14,2486.13,317,Cliente 3176,cliente3176@exemplo.com,Espanha,317,Produto 317,Artigos para Casa,764.13
1780,1951,2023-07-25,3620.64,118,Cliente 1951,cliente1951@exemplo.com,Canadá,118,Produto 118,Roupas,114.07
1781,623,2024-11-11,3149.81,159,Cliente 623,cliente623@exemplo.com,Colômbia,159,Produto 159,Beleza,135.88
1782,4089,2024-06-12,3681.25,140,Cliente 4089,cliente4089@exemplo.com,Argentina,140,Produto 140,Esportes,831.28
1783,1085,2024-11-30,4140.67,449,Cliente 1085,cliente1085@exemplo.com,Espanha,449,Produto 449,Roupas,688.96
1784,3624,2023-12-13,1123.57,101,Cliente 3624,cliente3624@exemplo.com,Peru,101,Produto 101,Eletrônicos,780.8
1785,4173,2024-02-16,3315.15,374,Cliente 4173,cliente4173@exemplo.com,Argentina,374,Produto 374,Esportes,261.75
1786,2714,2023-11-24,2022.55,945,Cliente 2714,cliente2714@exemplo.com,Brasil,945,Produto 945,Livros,68.63
1787,360,2023-01-29,1856.49,860,Cliente 360,cliente360@exemplo.com,Argentina,860,Produto 860,Alimentos,876.4
1788,3672,2023-01-07,1757.17,645,Cliente 3672,cliente3672@exemplo.com,Canadá,645,Produto 645,Beleza,578.84
1789,3232,2023-12-24,777.85,749,Cliente 3232,cliente3232@exemplo.com,Argentina,749,Produto 749,Artigos para Casa,994.29
1790,3973,2024-02-21,2985.33,95,Cliente 3973,cliente3973@exemplo.com,Espanha,95,Produto 95,Roupas,239.02
1791,3635,2024-12-08,2070.61,140,Cliente 3635,cliente3635@exemplo.com,Brasil,140,Produto 140,Esportes,831.28
1792,3989,2024-12-03,3486.48,424,Cliente 3989,cliente3989@exemplo.com,Portugal,424,Produto 424,Beleza,242.98
1793,4423,2024-10-01,2023.33,49,Cliente 4423,cliente4423@exemplo.com,EUA,49,Produto 49,Brinquedos,246.44
1794,2353,2024-02-11,1592.5,371,Cliente 2353,cliente2353@exemplo.com,Espanha,371,Produto 371,Esportes,619.59
1795,2834,2024-10-04,227.28,232,Cliente 2834,cliente2834@exemplo.com,Brasil,232,Produto 232,Livros,67.1
1796,2325,2023-12-13,1142.01,649,Cliente 2325,cliente2325@exemplo.com,Colômbia,649,Produto 649,Eletrônicos,235.29
1797,3207,2024-02-29,3647.73,714,Cliente 3207,cliente3207@exemplo.com,Brasil,714,Produto 714,Beleza,255.88
1798,4744,2024-12-08,404.95,417,Cliente 4744,cliente4744@exemplo.com,México,417,Produto 417,Esportes,474.02
1799,1681,2024-05-13,1371.35,379,Cliente 1681,cliente1681@exemplo.com,Brasil,379,Produto 379,Brinquedos,743.97
1800,4800,2024-10-08,710.81,220,Cliente 4800,cliente4800@exemplo.com,Chile,220,Produto 220,Eletrônicos,178.29
1801,4151,2024-11-15,37.93,642,Cliente 4151,cliente4151@exemplo.com,Colômbia,642,Produto 642,Roupas,609.11
1802,4528,2023-05-26,1871.19,28,Cliente 4528,cliente4528@exemplo.com,Espanha,28,Produto 28,Brinquedos,527.64
1803,3710,2024-10-09,4403.45,372,Cliente 3710,cliente3710@exemplo.com,Argentina,372,Produto 372,Roupas,785.0
1804,854,2024-06-03,2667.65,84,Cliente 854,cliente854@exemplo.com,Colômbia,84,Produto 84,Brinquedos,284.01
1805,3138,2023-12-16,2090.06,548,Cliente 3138,cliente3138@exemplo.com,Portugal,548,Produto 548,Esportes,525.29
1806,2348,2023-08-11,3794.15,265,Cliente 2348,cliente2348@exemplo.com,Espanha,265,Produto 265,Brinquedos,997.51
1807,79,2024-11-25,4726.27,754,Cliente 79,cliente79@exemplo.com,Brasil,754,Produto 754,Beleza,409.4
1808,596,2024-06-08,3939.13,104,Cliente 596,cliente596@exemplo.com,Espanha,104,Produto 104,Brinquedos,935.57
1809,81,2024-01-29,564.4,928,Cliente 81,cliente81@exemplo.com,Argentina,928,Produto 928,Livros,355.54
1810,2625,2024-07-07,1211.77,688,Cliente 2625,cliente2625@exemplo.com,Chile,688,Produto 688,Roupas,763.63
1811,1897,2023-10-29,3100.9,777,Cliente 1897,cliente1897@exemplo.com,Chile,777,Produto 777,Beleza,756.35
1812,2023,2024-09-18,4891.23,313,Cliente 2023,cliente2023@exemplo.com,Argentina,313,Produto 313,Artigos para Casa,413.11
1813,4848,2023-10-12,3827.84,913,Cliente 4848,cliente4848@exemplo.com,Brasil,913,Produto 913,Roupas,125.6
1814,1681,2024-07-14,4984.96,783,Cliente 1681,cliente1681@exemplo.com,Brasil,783,Produto 783,Beleza,103.9
1815,4346,2024-07-09,4517.8,369,Cliente 4346,cliente4346@exemplo.com,Chile,369,Produto 369,Roupas,560.03
1816,580,2023-05-03,794.06,195,Cliente 580,cliente580@exemplo.com,Colômbia,195,Produto 195,Eletrônicos,348.81
1817,3992,2024-04-08,936.68,79,Cliente 3992,cliente3992@exemplo.com,Argentina,79,Produto 79,Alimentos,996.2
1818,982,2024-02-14,493.48,260,Cliente 982,cliente982@exemplo.com,Canadá,260,Produto 260,Brinquedos,123.33
1819,278,2024-10-19,770.29,141,Cliente 278,cliente278@exemplo.com,Colômbia,141,Produto 141,Esportes,394.26
1820,2154,2024-01-16,4608.66,228,Cliente 2154,cliente2154@exemplo.com,México,228,Produto 228,Brinquedos,825.14
1821,1389,2023-08-08,1928.32,544,Cliente 1389,cliente1389@exemplo.com,Portugal,544,Produto 544,Eletrônicos,226.19
1822,4962,2024-07-07,2992.8,415,Cliente 4962,cliente4962@exemplo.com,Chile,415,Produto 415,Alimentos,238.55
1823,480,2024-04-16,689.75,350,Cliente 480,cliente480@exemplo.com,Canadá,350,Produto 350,Alimentos,344.34
1824,1763,2023-01-14,873.81,581,Cliente 1763,cliente1763@exemplo.com,EUA,581,Produto 581,Esportes,941.2
1825,201,2024-10-30,57.37,627,Cliente 201,cliente201@exemplo.com,Colômbia,627,Produto 627,Brinquedos,188.66
1826,4760,2024-07-16,4630.93,189,Cliente 4760,cliente4760@exemplo.com,Brasil,189,Produto 189,Brinquedos,119.41
1827,2295,2023-11-22,2761.66,328,Cliente 2295,cliente2295@exemplo.com,Argentina,328,Produto 328,Livros,369.84
1828,3549,2023-03-04,4061.36,193,Cliente 3549,cliente3549@exemplo.com,México,193,Produto 193,Brinquedos,247.21
1829,281,2024-02-25,4019.85,671,Cliente 281,cliente281@exemplo.com,Espanha,671,Produto 671,Beleza,557.37
1830,1983,2023-11-15,2476.0,506,Cliente 1983,cliente1983@exemplo.com,Canadá,506,Produto 506,Artigos para Casa,872.07
1831,2643,2023-02-07,367.93,684,Cliente 2643,cliente2643@exemplo.com,Canadá,684,Produto 684,Eletrônicos,217.99
1832,516,2023-07-21,1541.75,711,Cliente 516,cliente516@exemplo.com,México,711,Produto 711,Alimentos,293.2
1833,1702,2023-12-09,4147.53,472,Cliente 1702,cliente1702@exemplo.com,Chile,472,Produto 472,Roupas,113.98
1834,1752,2024-08-24,3746.07,143,Cliente 1752,cliente1752@exemplo.com,EUA,143,Produto 143,Alimentos,941.06
1835,1465,2023-05-11,2179.92,470,Cliente 1465,cliente1465@exemplo.com,Espanha,470,Produto 470,Artigos para Casa,677.62
1836,4994,2024-08-21,3633.85,339,Cliente 4994,cliente4994@exemplo.com,Brasil,339,Produto 339,Esportes,728.67
1837,446,2023-06-26,3514.27,399,Cliente 446,cliente446@exemplo.com,Peru,399,Produto 399,Beleza,214.18
1838,2498,2023-02-04,1083.7,174,Cliente 2498,cliente2498@exemplo.com,Espanha,174,Produto 174,Alimentos,836.58
1839,3049,2024-05-04,2237.99,980,Cliente 3049,cliente3049@exemplo.com,Brasil,980,Produto 980,Livros,829.26
1840,2491,2023-04-10,3360.24,555,Cliente 2491,cliente2491@exemplo.com,Colômbia,555,Produto 555,Livros,995.47
1841,4945,2024-11-04,1421.99,134,Cliente 4945,cliente4945@exemplo.com,Peru,134,Produto 134,Brinquedos,659.29
1842,3367,2023-10-05,699.36,873,Cliente 3367,cliente3367@exemplo.com,Portugal,873,Produto 873,Beleza,781.03
1843,4731,2023-11-02,4480.55,573,Cliente 4731,cliente4731@exemplo.com,Peru,573,Produto 573,Livros,659.23
1844,2679,2023-01-06,3031.05,600,Cliente 2679,cliente2679@exemplo.com,Canadá,600,Produto 600,Eletrônicos,168.25
1845,3813,2023-12-20,931.58,938,Cliente 3813,cliente3813@exemplo.com,EUA,938,Produto 938,Brinquedos,39.45
1846,1309,2024-06-24,3001.49,382,Cliente 1309,cliente1309@exemplo.com,Chile,382,Produto 382,Eletrônicos,582.57
